"id";"ss";"seite";"autor_vorname";"autor_nachname";"titel";"verlag";"ort";"jahr";"verlag_2";"ort_2";"jahr_2";"weitere";"volltext";"status"
74872;1;139;"René";"Sonderegger";"Mordzentrale X";"Reso-Verl.";"Zürich";"1936";;;;;"Sonderegger, René: Mordzentrale X. Zürich: Reso-Verl. 1936.";"parsed"
74871;1;139;"René";"Sonderegger";"Gemeinnutz geht vor Eigennutz. Ein Stück finanzielle Weltgeschichte";"Reso-Verl.";"Zürich";"1936";;;;;"Sonderegger, René: Gemeinnutz geht vor Eigennutz. Ein Stück finanzielle Weltgeschichte. Zürich: Reso-Verl. 1936.";"parsed"
74870;0;139;"Adolf";"Sommerfeld";"Zeitgemässe Wahrheiten";"Verl. Continent";"Berlin";"1933";;;;;"Sommerfeld, Adolf: Zeitgemässe Wahrheiten. Berlin: Verl. Continent 1933.";"parsed"
74869;0;139;"Adolf";"Sommerfeld";"Das Ghetto von Berlin";"Verl. Continent";"Berlin";"1923";;;;;"Sommerfeld, Adolf: Das Ghetto von Berlin. Berlin: Verl. Continent 1923.";"parsed"
74868;0;139;"Adolf";"Sommerfeld";"Das Fräulein vom Spittelmarkt";"Verl. Continent";"Berlin";"1923";;;;;"Sommerfeld, Adolf: Das Fräulein vom Spittelmarkt. Berlin: Verl. Continent 1923.";"parsed"
74867;0;139;"Adolf";"Sommerfeld";"Der türkische Dekameron";"Verl. Continent";"Berlin";"1932";;;;;"Sommerfeld, Adolf: Der türkische Dekameron. Berlin: Verl. Continent 1932.";"parsed"
74866;0;139;"Walter";"Sommer";"Das Spiegelbild der Weltgeschichte";"Selbstverl.";"Hamburg";"1932";;;;;"Sommer, Walter: Das Spiegelbild der Weltgeschichte. Hamburg: Selbstverl. 1932.";"parsed"
74865;0;139;"Ernst";"Sommer";"Botschaft aus Granada. M";"Kittl";"-Ostrau";"1937";;;;;"Sommer, Ernst: Botschaft aus Granada. M.-Ostrau: Kittl 1937.";"parsed"
74864;0;139;"Bruno";"Sommer";"Geschichte der Religionen";"Freidenker-Verl.";"Leipzig";"1924";;;;;"Sommer, Bruno: Geschichte der Religionen. Leipzig: Freidenker-Verl. 1924.";"parsed"
74863;0;139;"Watzlav";"Solsky";"Bürger Kedrow wird zum Zeitgenossen";"Prager";"Leipzig";"1932";;;;;"Solsky, Watzlav: Bürger Kedrow wird zum Zeitgenossen. Leipzig: Prager 1932.";"parsed"
74862;1;139;"Wladimir";"Solowjew";"Die Erzählung vom Antichrist";"Vita Nova-Verl.";"Luzern";"1935";;;;;"Solowjew, Wladimir: Die Erzählung vom Antichrist. Luzern: Vita Nova-Verl. 1935.";"parsed"
74861;0;139;"Fedor";"Sologub";"Süsser als Gift";"Musarion-Verl.";"München";"1922";;;;;"Sologub, Fedor: Süsser als Gift. München: Musarion-Verl. 1922.";"parsed"
74860;0;139;"Fedor";"Sologub";"Der Kuss des Ungeborenen und andere Novellen";"Kiepenheuer";"Weimar";"1918";;;;;"Sologub, Fedor: Der Kuss des Ungeborenen und andere Novellen. Weimar: Kiepenheuer 1918.";"parsed"
74859;0;139;"Wilhelm";"Sollmann";"Sämtliche Schriften";;;;;;;;"Sollmann, Wilhelm: Sämtliche Schriften.";"parsed"
74858;1;139;;;"Solidarität, Die internationale ~ mit dem deutschen Proletariat. Die Hilfsaktion der JRH";"Mopr-Verl.";" Zürich";" 1933";;;;;"Solidarität, Die internationale ~ mit dem deutschen Proletariat. Die Hilfsaktion der JRH. Zürich: Mopr-Verl. 1933.";"parsed"
74857;1;139;"Georg E.";"Sokolsky";"We Jews";"Chapman";"London";"1935";;;;;"Sokolsky, Georg E.: We Jews. London: Chapman 1935.";"parsed"
74856;0;137;;;"Sittengeschichte des Intimen";"Verl. f. Kulturforschung";" Wien";" 1926";;;;;"Sittengeschichte des Intimen. Wien: Verl. f. Kulturforschung 1926.";"parsed"
74855;0;137;;;"Sittengeschichte des Hafens und der Reise";"Verl. f. Kulturforschung";" Wien";" 1928";;;;;"Sittengeschichte des Hafens und der Reise. Wien: Verl. f. Kulturforschung 1928.";"parsed"
74854;0;137;;;"Sittengeschichte des Geheimen und Verbotenen";"Verl. f. Kulturforschung";" Wien";" 1929";;;;;"Sittengeschichte des Geheimen und Verbotenen. Wien: Verl. f. Kulturforschung 1929.";"parsed"
74853;0;137;;;"Sitte und Sittlichkeit im Wandel der Jahrtausende";"Ethosverl.";" Leipzig";" 1928";;;;;"Sitte und Sittlichkeit im Wandel der Jahrtausende. Leipzig: Ethosverl. 1928.";"parsed"
74852;0;137;;"Sirius (Pseud.)";"Empor zur Vernunft";"Manz";"Wien";" 1936";;;;;"Sirius (Pseud.): Empor zur Vernunft. Wien: Manz 1936.";"parsed"
74851;0;137;"Kurt";"Siodmak";"Die Macht im Dunklen";"Morgarten-Verl.";"Zürich";"1937";;;;;"Siodmak, Kurt: Die Macht im Dunklen. Zürich: Morgarten-Verl. 1937.";"parsed"
74850;1;137;"Hugo";"Sinzheimer";"Völkerrechtsgeist";"Naturwissenscharten";"Leipzig";"1917";;;;;"Sinzheimer, Hugo: Völkerrechtsgeist. Leipzig: Naturwissenscharten 1917.";"parsed"
74849;1;137;"Hugo";"Sinzheimer";"Jüdische Klassiker der deutschen Rechtswissenschaft";"Hertzberger";"Amsterdam";"1938";;;;;"Sinzheimer, Hugo: Jüdische Klassiker der deutschen Rechtswissenschaft. Amsterdam: Hertzberger 1938.";"parsed"
74848;0;137;"Hermann";"Sinsheimer";"Sturz in die Liebe";"Zsolnay";"Berlin";"1933";;;;;"Sinsheimer, Hermann: Sturz in die Liebe. Berlin: Zsolnay 1933.";"parsed"
74847;0;137;"Hermann";"Sinsheimer";"Peter Wildangers Sohn";"Georg Müller";"München";"1919";"G. Langes";"München";"1924";;"Sinsheimer, Hermann: Peter Wildangers Sohn. München: Georg Müller 1919. — München: G. Langes 1924.";"parsed"
74845;0;137;"Georg";"Sinowjew";"Sämtliche Schriften";;;;;;;;"Sinowjew, Georg: Sämtliche Schriften.";"parsed"
74846;0;137;"Hermarm";"Sinsheimer";"Al Rondo";"Zsolnay";"Wien";"1932";;;;;"Sinsheimer, Hermarm: Al Rondo. Wien: Zsolnay 1932.";"parsed"
74843;0;137;"Erich";"Singer";"Bänkelbuch";"Tal";"Wien";"1929";;;;;"Singer, Erich: Bänkelbuch. Wien: Tal 1929.";"parsed"
74844;0;137;;;"Sinne, Die fünf ~. Ihr Einfluss auf die Sexualität des Menschen. Bd 1—5";"Verl. f. Kulturforschung";" Wien";" 1930/32";;;;;"Sinne, Die fünf ~. Ihr Einfluss auf die Sexualität des Menschen. Bd 1—5. Wien: Verl. f. Kulturforschung 1930/32.";"parsed"
74842;0;137;;;"Sind die Nazis Sozialisten";"Volksstimme";" Saarbrücken";" 1934";;;;;"Sind die Nazis Sozialisten? Saarbrücken: Volksstimme 1934.";"parsed"
74841;0;137;;;"Sind die Deutschen in der Tschechoslowakei unterdrückt? Ministerantworten auf die SDP-Beschwerden";"Orbis-Verl.";" Prag";" 1937";;;;;"Sind die Deutschen in der Tschechoslowakei unterdrückt? Ministerantworten auf die SDP-Beschwerden. Prag: Orbis-Verl. 1937.";"parsed"
74840;0;137;"Upton";"Sinclair";"Sämtliche Schriften";;;;;;;;"Sinclair, Upton: Sämtliche Schriften.";"parsed"
74839;0;137;"Frank Herbert";"Simonds";"Kann Europa Frieden halten?";"Histor.-polit. Verl.";"Berlin";"1932";;;;;"Simonds, Frank Herbert: Kann Europa Frieden halten? Berlin: Histor.-polit. Verl. 1932.";"parsed"
74838;0;137;"Frank Herbert";"Simonds";"Kann Amerika zu Hause bleiben?";"Histor.-polit. Verl.";"Berlin";"1933";;;;;"Simonds, Frank Herbert: Kann Amerika zu Hause bleiben? Berlin: Histor.-polit. Verl. 1933.";"parsed"
74837;0;137;"Paul";"Simon";"Das Menschliche in der Kirche Christi";"Herder";"Freiburg";"1936";;;;;"Simon, Paul: Das Menschliche in der Kirche Christi. Freiburg: Herder 1936.";"parsed"
74836;1;137;"O. K.";"Simon";"Hitler en Espagne";"Denoël";"Paris";"1938";;;;;"Simon, O. K.: Hitler en Espagne. Paris: Denoël 1938.";"parsed"
74835;0;137;"Helene";"Simon";"Robert Owen und der Sozialismus";"Vorwärts";"Berlin";"1919";;;;;"Simon, Helene: Robert Owen und der Sozialismus. Berlin: Vorwärts 1919.";"parsed"
74833;0;137;"Adolf";"Simon";"Paragnose";"Schellbach";"Hamburg";"1930";;;;;"Simon, Adolf: Paragnose. Hamburg: Schellbach 1930.";"parsed"
74834;0;137;"F. B.";"Simon";"Die Gesundheitspflege des Weibes";"Dietz";"Stuttgart";"1909";;;;;"Simon, F. B.: Die Gesundheitspflege des Weibes. Stuttgart: Dietz 1909.";"parsed"
74832;1;137;"Vinzenz";"Silva-Tarouca";"Die gute Ehe";"Salvator-Verl.";"Mülhausen <Elsass>";"1935";;;;;"Silva-Tarouca, Vinzenz: Die gute Ehe. Mülhausen <Elsass>: Salvator-Verl. 1935.";"parsed"
74831;0;137;"Amadeo";"Silva-Tarouca";"Wirtschaftsnot und Christentum";"Reinhold-Verl.";"Wien";"1935";;;;;"Silva-Tarouca, Amadeo: Wirtschaftsnot und Christentum. Wien: Reinhold-Verl. 1935.";"parsed"
74829;0;137;"Martha";"Sills-Fuchs";"Sämtliche Schriften";;;;;;;;"Sills-Fuchs, Martha: Sämtliche Schriften.";"parsed"
74830;0;137;"Ignazio";"Silone";"Sämtliche Schriften";;;;;;;;"Silone, Ignazio: Sämtliche Schriften.";"parsed"
74828;0;137;;;"Signale, Rote ~. Gedichte u. Lieder";"Neuer dt. Verl.";" Berlin";" 1932";;;;;"Signale, Rote ~. Gedichte u. Lieder. Berlin: Neuer dt. Verl. 1932.";"parsed"
74827;0;137;"Bernhard";"Sieper";"Wagen rollen auf endlosen Wegen";"Wolff";"Plauen";"1934";;;;;"Sieper, Bernhard: Wagen rollen auf endlosen Wegen. Plauen: Wolff 1934.";"parsed"
74826;0;135;;"Sering, Max";"Erbhofrecht und Entschuldung";"Pierer";"Altenburg 1934";;;;;;"Sering, Max: Erbhofrecht und Entschuldung. Altenburg 1934: Pierer.";"parsed"
74825;0;135;"A.";"Sergejew";"Unteroffizier Poskakuchin";"Hoym";"Hamburg";"1923";;;;;"Sergejew, A.: Unteroffizier Poskakuchin. Hamburg: Hoym 1923.";"parsed"
74823;0;135;"Oskar";"Senski";"Sämtliche Schriften";;;;;;;;"Senski, Oskar: Sämtliche Schriften.";"parsed"
74824;0;135;"Johann";"Serbin";"Die wendische Geschichte in der Vergangenheit und Gegenwart";"Mucke";"Bautzen";"1920";;;;;"Serbin, Johann: Die wendische Geschichte in der Vergangenheit und Gegenwart. Bautzen: Mucke 1920.";"parsed"
74822;0;135;"Ramón Julio";"Sender";"Imán. Kampf um Marokko";"Der Bücherkreis";"Berlin";"1931";;;;;"Sender, Ramón Julio: Imán. Kampf um Marokko. Berlin: Der Bücherkreis 1931.";"parsed"
74821;0;135;"Karl";"Semmler";"Im Kampf für den Sozialismus";"Thüring. Verl.-Anst.";"Jena";"1928";;;;;"Semmler, Karl: Im Kampf für den Sozialismus. Jena: Thüring. Verl.-Anst. 1928.";"parsed"
74820;0;135;"Alfred";"Semerau";"Die Männer der Freiheit in ihren Schriften ..,";"Bong";"Berlin";"1919";;;;;"Semerau, Alfred: Die Männer der Freiheit in ihren Schriften ..,. Berlin: Bong 1919.";"parsed"
74819;0;135;"Alfred";"Semerau";"Die Kurtisanen der Renaissance";"Borngräber";"Berlin";"1917";"König";"Wien";"1926";;"Semerau, Alfred: Die Kurtisanen der Renaissance. Berlin: Borngräber 1917. — Wien: König 1926.";"parsed"
74818;0;135;"Alfred";"Semerau";"Die Abenteuerin";"Wigand";"Leipzig";"1923";;;;;"Semerau, Alfred: Die Abenteuerin. Leipzig: Wigand 1923.";"parsed"
74817;1;135;"Nikolaj A.";"Semaschko";"Das Recht auf Erholung";"Verlagsgen. ausländ. Arbeiter";"Moskau";"1936";;;;;"Semaschko, Nikolaj A.: Das Recht auf Erholung. Moskau: Verlagsgen. ausländ. Arbeiter 1936.";"parsed"
74816;0;135;"Carl";"Sellenthin";"James";"Elite-Verl.";"Leipzig";"1929";;;;;"Sellenthin, Carl: James. Leipzig: Elite-Verl. 1929.";"parsed"
74815;0;135;"Rudolf";"Selke";"Sämtliche Schriften";;;;;;;;"Selke, Rudolf: Sämtliche Schriften.";"parsed"
74814;0;135;"Berta";"Seiinger";"Der Rachen";"Dietz";"Berlin";"1926";;;;;"Seiinger, Berta: Der Rachen. Berlin: Dietz 1926.";"parsed"
74813;0;135;"Berta";"Selinger";"Herz in Flammen";"Der Bücherkreis";"Berlin";"1932";;;;;"Selinger, Berta: Herz in Flammen. Berlin: Der Bücherkreis 1932.";"parsed"
74812;0;135;"Hans";"Seligo";"Afrika im Umbau";"Urania-Verl.";"Jena";"1931";;;;;"Seligo, Hans: Afrika im Umbau. Jena: Urania-Verl. 1931.";"parsed"
74810;0;135;;;"Selbstporträt, Das ~ Adolf Hitlers";"Dietz";" Berlin";" 1931";;;;;"Selbstporträt, Das ~ Adolf Hitlers. Berlin: Dietz 1931.";"parsed"
74811;0;135;"Alexander von";"Seldt";"Dokumente zu Friedmanns Kampf gegen die Tuberkulose";"Selbstverl.";"Hamburg";"1935";;;;;"Seldt, Alexander von: Dokumente zu Friedmanns Kampf gegen die Tuberkulose. Hamburg: Selbstverl. 1935.";"parsed"
74809;0;135;;"Seitz, Robert, u. Heinz Zucker";"Um uns die Stadt";"Sieben-Stäbe-Verl.";"Berlin";" 1931";;;;;"Seitz, Robert, u. Heinz Zucker: Um uns die Stadt. Berlin: Sieben-Stäbe-Verl. 1931.";"parsed"
74808;0;135;"Josef Michael";"Seitz";"Soll man lachen oder weinen?";"Laurer";"Egestorf";"1925";;;;;"Seitz, Josef Michael: Soll man lachen oder weinen? Egestorf: Laurer 1925.";"parsed"
74807;0;135;"Josef Michael";"Seitz";"Back to nature";"Verl. d. Schönheit";"Dresden";"1923";;;;;"Seitz, Josef Michael: Back to nature. Dresden: Verl. d. Schönheit 1923.";"parsed"
74806;1;135;"Ignas";"Seinius";"Siegfried Immerselbe atsijaunina";"Sakalas";"Kaunas";"1934";;;;;"Seinius, Ignas: Siegfried Immerselbe atsijaunina. Kaunas: Sakalas 1934.";"parsed"
74805;0;135;"Lydia";"Sejfullina";"Wirinea";"Malik-Verl.";"Berlin";"1925";;;;;"Sejfullina, Lydia: Wirinea. Berlin: Malik-Verl. 1925.";"parsed"
74804;0;135;;;"Sejfullina, Lydia; Der Ausreisser";"Malik-Verl.";" Berlin";" 1925";;;;;"Sejfullina, Lydia; Der Ausreisser. Berlin: Malik-Verl. 1925.";"parsed"
74803;0;135;"Konrad";"Seiffert";"Brandfackeln über Polen. Vormarsch im Osten";"Fackelreiter-Verl.";"Hamburg";"1931";;;;;"Seiffert, Konrad: Brandfackeln über Polen. Vormarsch im Osten. Hamburg: Fackelreiter-Verl. 1931.";"parsed"
74802;1;135;"Oskar";"Seidlin";"Mein Bilderbuch";"Oprecht";"Zürich";"1938";;;;;"Seidlin, Oskar: Mein Bilderbuch. Zürich: Oprecht 1938.";"parsed"
74801;0;135;;"Seidler, Stella, P. Margolis u. E. Ritter";"Unter der Peitsche";"Verlagsgen. ausländ. Arbeiter";"Moskau";" 1934";;;;;"Seidler, Stella, P. Margolis u. E. Ritter: Unter der Peitsche. Moskau: Verlagsgen. ausländ. Arbeiter 1934.";"parsed"
74800;0;135;"Ange";"Seidler";"Paris — Hotel Schöne Sonne. M";"Kittl";"-Ostrau";"1936";;;;;"Seidler, Ange: Paris — Hotel Schöne Sonne. M.-Ostrau: Kittl 1936.";"parsed"
74799;0;135;"Rudolf";"Seiden";"Um Zion und Zionismus";"Lafaire";"Hannover";"1925";;;;;"Seiden, Rudolf: Um Zion und Zionismus. Hannover: Lafaire 1925.";"parsed"
74798;0;135;"Robert";"Seidel";"Aus Kampfgewühl und Einsamkeit";"Dietz";"Stuttgart";"1895";;;;;"Seidel, Robert: Aus Kampfgewühl und Einsamkeit. Stuttgart: Dietz 1895.";"parsed"
74797;0;135;"August";"Seidel";"Geschlecht u. Sitte im Leben der Völker";"Linser";"Berlin";"1925";;;;;"Seidel, August: Geschlecht u. Sitte im Leben der Völker. Berlin: Linser 1925.";"parsed"
74796;0;133;"Hellmut von";"Schweinitz";"Geschichte im Raum";"Nationaler Bücherdienst";"Berlin";"1936";;;;;"Schweinitz, Hellmut von: Geschichte im Raum. Berlin: Nationaler Bücherdienst 1936.";"parsed"
74794;0;133;"Eduard";"Schwechten";"Das Lied vom Levi";;;;;;;"Sämtl. Ausgaben";"Schwechten, Eduard: Das Lied vom Levi. Sämtl. Ausgaben.";"parsed"
74795;0;133;"Robert";"Schweichel";"Um die Freiheit";"Dietz";"Stuttgart";"1899";;;;;"Schweichel, Robert: Um die Freiheit. Stuttgart: Dietz 1899.";"parsed"
74793;0;133;"Leopold";"Schwarzschild";"Sämtliche Schriften";;;;;;;;"Schwarzschild, Leopold: Sämtliche Schriften.";"parsed"
74792;1;133;;;"Schwarz-Rotbuch. Dokumente über den Hitlerimperialismus";"Asy-Verl.";" Barcelona-Paris";" 1937";;;;;"Schwarz-Rotbuch. Dokumente über den Hitlerimperialismus. Barcelona-Paris: Asy-Verl. 1937.";"parsed"
74790;0;133;"Rudolf";"Schwarzkopf";"Die Schwelle";"Freiheit";"Berlin";"1921";;;;;"Schwarzkopf, Rudolf: Die Schwelle. Berlin: Freiheit 1921.";"parsed"
74791;0;133;"Karl";"Schwarzmann";"Falsche Propheten";"Bachem";"Köln";"1935";;;;;"Schwarzmann, Karl: Falsche Propheten. Köln: Bachem 1935.";"parsed"
74789;0;133;"Elisabeth";"Schwarzhaupt";"Was hat die deutsche Frau vom Nationalsozialismus zu erwarten?";"Dt. Erneuerung";"Berlin";"1932";;;;;"Schwarzhaupt, Elisabeth: Was hat die deutsche Frau vom Nationalsozialismus zu erwarten? Berlin: Dt. Erneuerung 1932.";"parsed"
74788;1;133;;;"Schwarzbuch, Das ~. Tatsachen u. Dokumente. Die Lage der Juden in Deutschland 1933";"Ed. du Rond Point";" Paris";" 1934";;;;;"Schwarzbuch, Das ~. Tatsachen u. Dokumente. Die Lage der Juden in Deutschland 1933. Paris: Ed. du Rond Point 1934.";"parsed"
74787;0;133;"Karl";"Schwarz";"Die Juden in der Kunst";;;;;;;"Sämtl. Ausgaben";"Schwarz, Karl: Die Juden in der Kunst. Sämtl. Ausgaben.";"parsed"
74786;1;133;"Hans";"Schwarz";"Der Schimmel von Perbal";"Rascher";"Zürich";"1938";;;;;"Schwarz, Hans: Der Schimmel von Perbal. Zürich: Rascher 1938.";"parsed"
74785;0;133;"Hans";"Schwarz";"Die preussische Frage";"Der Nahe Osten";"Berlin";"1932";;;;;"Schwarz, Hans: Die preussische Frage. Berlin: Der Nahe Osten 1932.";"parsed"
74784;0;133;"Engelbrecht";"Schwarz";"Frauen in Przemysl";"Honmann";"Darmstadt";"1936";;;;;"Schwarz, Engelbrecht: Frauen in Przemysl. Darmstadt: Honmann 1936.";"parsed"
74783;0;133;"Richard";"Schwartz";"Gegen Blutvergiessen und Todesstrafe";"Nene Erde";"Wien";"1920";;;;;"Schwartz, Richard: Gegen Blutvergiessen und Todesstrafe. Wien: Nene Erde 1920.";"parsed"
74781;0;0;"Sepp";"Schwab";"Die KPD und ihre Presse lebt und kämpft";"Prometheus-Verl";"Hamburg";"1933";;;;;"Schwab, Sepp: Die KPD und ihre Presse lebt und kämpft. Hamburg: Prometheus-Verl. 1933. ";"ok"
74782;0;133;"Magnus";"Schwantje";"Hat der Krieg die Friedensbewegung vernichtet?";"Selbstverl.";"Berlin";"1914";;;;;"Schwantje, Magnus: Hat der Krieg die Friedensbewegung vernichtet? Berlin: Selbstverl. 1914.";"parsed"
74780;1;0;"Anton";"Schwab";"O Strassburg ...";"H. Müller";"Leipzig";"1923";;;;;"Schwab, Anton: O Strassburg ... Leipzig: H. Müller 1923.";"ok"
74779;1;133;"K. M.";"Schuwajew";"Vom aussterbenden Dorf zur sozialistischen Kollektivwirtschaft";"Verlagsgen. ausländ. Arbeiter";"Moskau";"1934";;;;;"Schuwajew, K. M.: Vom aussterbenden Dorf zur sozialistischen Kollektivwirtschaft. Moskau: Verlagsgen. ausländ. Arbeiter 1934.";"parsed"
74778;1;133;;;"Schutzbundkaempfer erzählen vom Februar 1934 in Österreich";"Verlagsgen. ausländ. Arbeiter";" Moskau";" 1936";;;;;"Schutzbundkaempfer erzählen vom Februar 1934 in Österreich. Moskau: Verlagsgen. ausländ. Arbeiter 1936.";"parsed"
74777;1;133;;;"Schutzbuendler über die Februarkämpfe und das Internationale Solidaritätswerk der IRH";"Mopr-Verl.";" Zürich";" 1934";;;;;"Schutzbuendler über die Februarkämpfe und das Internationale Solidaritätswerk der IRH. Zürich: Mopr-Verl. 1934.";"parsed"
74776;0;133;;"Schuster, Franz, u. Franz Scharcherl";"Proletarische Kulturhäuser";"Arbeiter-Abstinentenbund";"Wien";" 1926";;;;;"Schuster, Franz, u. Franz Scharcherl: Proletarische Kulturhäuser. Wien: Arbeiter-Abstinentenbund 1926.";"parsed"
74775;0;133;"Kurt";"Schuschnigg";"Dreimal Österreich";;;;;;;"Sämtliche Ausgaben";"Schuschnigg, Kurt: Dreimal Österreich. Sämtliche Ausgaben.";"parsed"
74774;0;133;"Georg";"Schumann";"In der Knochenmühle zermalmt";"Mopr-Verl.";"Berlin";"1929";;;;;"Schumann, Georg: In der Knochenmühle zermalmt. Berlin: Mopr-Verl. 1929.";"parsed"
74773;0;133;"Georg";"Schumann";"Max Hölz, »der gemeine Verbrecher«";"Produktiv-Genossenschaft Halle-Merseburg";"Halle";"1922";;;;;"Schumann, Georg: Max Hölz, »der gemeine Verbrecher«. Halle: Produktiv-Genossenschaft Halle-Merseburg 1922.";"parsed"
74772;0;133;"Alfred";"Schumann";"Johannes Brahms der Vater von Felix Schumann";"Schumann & Steinau";"Bielefeld";"1926";;;;;"Schumann, Alfred: Johannes Brahms der Vater von Felix Schumann. Bielefeld: Schumann & Steinau 1926.";"parsed"
74771;1;133;"Frederick L.";"Schuman";"Hitler and the Nazi dictatorship";"Hale";"London";"1936";;;;;"Schuman, Frederick L.: Hitler and the Nazi dictatorship. London: Hale 1936.";"parsed"
74770;1;133;"Joachim";"Schumacher";"Die Angst vor dem Chaos";"Ed. Asra";"Paris";"1937";;;;;"Schumacher, Joachim: Die Angst vor dem Chaos. Paris: Ed. Asra 1937.";"parsed"
74769;0;133;"Henny";"Schumacher";"Die proletarische Frau und ihre Erziehungsaufgabe";"Dietz";"Berlin";"1929";;;;;"Schumacher, Henny: Die proletarische Frau und ihre Erziehungsaufgabe. Berlin: Dietz 1929.";"parsed"
74768;0;131;"Walter";"Schuecking";"Die völkerrechtliche Lehre des Weltkriegs";"Veit";"Leipzig";"1918";;;;;"Schuecking, Walter: Die völkerrechtliche Lehre des Weltkriegs. Leipzig: Veit 1918.";"parsed"
74767;0;0;"Walter";"Schuecking";"Der Bund der Völker";"Der neue Geist";"Leipzig";"1918";;;;;"Schuecking, Walter: Der Bund der Völker. Leipzig: Der neue Geist 191S.";"ok"
74766;0;131;"Lothar Engelbert";"Schuecking";"Die pazifistischen Grundlagen der mittelalterlichen Verfassung des Fürstentums Münster";"Oldenburg";"Leipzig";"1924";;;;;"Schuecking, Lothar Engelbert: Die pazifistischen Grundlagen der mittelalterlichen Verfassung des Fürstentums Münster. Leipzig: Oldenburg 1924.";"parsed"
74765;0;131;"Lothar Engelbert";"Schuecking";"Das Elend der preussischen Verwaltung";"Birk";"München";"1911";;;;;"Schuecking, Lothar Engelbert: Das Elend der preussischen Verwaltung. München: Birk 1911.";"parsed"
74763;0;131;"Andreas";"Schrott";"Charakterbildung in der Familie";"Jungbrunnen";"Wien";"1931";;;;;"Schrott, Andreas: Charakterbildung in der Familie. Wien: Jungbrunnen 1931.";"parsed"
74764;1;131;"Walter";"Schubart";"Europa und die Seele des Ostens";"Vita Nova-Verl.";"Luzern";"1938";;;;;"Schubart, Walter: Europa und die Seele des Ostens. Luzern: Vita Nova-Verl. 1938.";"parsed"
74762;0;131;"Josef";"Schroeteler";"Erziehungsverantwortung und Erziehungsrecht";"Kösel & Pustet";"München";"1935";;;;;"Schroeteler, Josef: Erziehungsverantwortung und Erziehungsrecht. München: Kösel & Pustet 1935.";"parsed"
74760;0;0;"Walter";"Schroeder";"Das entzauberte Wien";"Der Wille";"Wien";"1933";;;;;"Schroeder, Walter: Das entzauberte Wien: Wien: Der Wille 1933.";"ok"
74761;0;131;"Wilhelmine";"Schroeder-Devrient";"Aus den Erlebnissen einer Sängerin";;;;;;;"Sämtl. Ausgaben";"Schroeder-Devrient, Wilhelmine: Aus den Erlebnissen einer Sängerin. Sämtl. Ausgaben.";"parsed"
74759;0;131;"Walter";"Schroeder";"Der Nürnberger Trichter";"Der Wille";"Wien";"1932";;;;;"Schroeder, Walter: Der Nürnberger Trichter. Wien: Der Wille 1932.";"parsed"
74757;0;131;"Karl";"Schroeder";"Sämtliche Schriften";;;;;;;;"Schroeder, Karl: Sämtliche Schriften.";"parsed"
74758;0;131;"Walter";"Schroeder";"Das Dreigestirn";"Der Wille";"Wien";"1935";;;;;"Schroeder, Walter: Das Dreigestirn. Wien: Der Wille 1935.";"parsed"
74756;0;131;"Christel Matthias";"Schroeder";"Rasse und Religion";"Reinhardt";"München";"1937";;;;;"Schroeder, Christel Matthias: Rasse und Religion. München: Reinhardt 1937.";"parsed"
74755;0;131;"Berthold";"Schroeder";"Im Tal der Seeligen";"Hoffmann";"Berlin";"1922";;;;;"Schroeder, Berthold: Im Tal der Seeligen. Berlin: Hoffmann 1922.";"parsed"
74754;0;131;;"Schritte, Fünfzehn eiserne ~. Ein Buch der Tatsachen aus d. Sowjetunion. Berlin";"Neuer dt. Verl. 1932";"Universumbücherei f. alle";"— Berlin";" 1932";;;;;"Schritte, Fünfzehn eiserne ~. Ein Buch der Tatsachen aus d. Sowjetunion. Berlin: Neuer dt. Verl. 1932. — Berlin: Universumbücherei f. alle 1932.";"parsed"
74752;0;131;"Stefan";"Schreder";"Kampf um das Kreuz";"Selbstverl.";"Wien";"1937";;;;;"Schreder, Stefan: Kampf um das Kreuz. Wien: Selbstverl. 1937.";"parsed"
74753;0;131;"Andreas";"Schreiber";"Das ewige Bankett";"Georg Müller";"München";"1916";;;;;"Schreiber, Andreas: Das ewige Bankett. München: Georg Müller 1916.";"parsed"
